policy,seed,time_seconds,time_hours,minimum,mean,maximum
"UBR-CA",20260703,306900.000000,85.250000,48.446964,59.054028,67.656973
"UBR-CA",20260703,307200.000000,85.333333,50.218790,59.901535,67.506601
"UBR-CA",20260703,307500.000000,85.416667,54.178476,61.223549,69.602654
"UBR-CA",20260703,307800.000000,85.500000,49.206764,61.294838,73.602654
"UBR-CA",20260703,308100.000000,85.583333,51.671325,61.930499,73.842504
"UBR-CA",20260703,308400.000000,85.666667,55.477819,63.373770,75.154789
"UBR-CA",20260703,308700.000000,85.750000,57.134129,63.898507,73.484978
"UBR-CA",20260703,309000.000000,85.833333,58.019190,63.217865,69.242123
"UBR-CA",20260703,309300.000000,85.916667,59.594565,64.039896,65.761539
"UBR-CA",20260703,309600.000000,86.000000,63.388655,66.478429,69.061533
"UBR-CA",20260703,309900.000000,86.083333,66.979115,69.369215,73.061533
"UBR-CA",20260703,310200.000000,86.166667,68.716941,71.840429,77.061533
"UBR-CA",20260703,310500.000000,86.250000,71.347799,74.577081,81.061533
"UBR-CA",20260703,310800.000000,86.333333,73.526150,75.954228,80.310618
"UBR-CA",20260703,311100.000000,86.416667,70.284340,76.699410,83.572382
"UBR-CA",20260703,311400.000000,86.500000,74.284340,78.173264,82.903711
"UBR-CA",20260703,311700.000000,86.583333,72.931018,78.694266,82.183639
"UBR-CA",20260703,312000.000000,86.666667,70.952133,78.894100,82.284340
"UBR-CA",20260703,312300.000000,86.750000,71.106545,78.834489,83.523238
"UBR-CA",20260703,312600.000000,86.833333,72.816739,79.508039,84.637195
"UBR-CA",20260703,312900.000000,86.916667,73.339407,79.976253,86.413764
"UBR-CA",20260703,313200.000000,87.000000,77.339407,80.407934,85.718597
"UBR-CA",20260703,313500.000000,87.083333,78.806176,81.685599,84.993824
"UBR-CA",20260703,313800.000000,87.166667,77.397712,82.504633,87.774158
"UBR-CA",20260703,314100.000000,87.250000,79.544270,84.557575,89.045831
"UBR-CA",20260703,314400.000000,87.333333,83.398428,85.656339,89.870079
"UBR-CA",20260703,314700.000000,87.416667,81.745143,87.334190,92.702750
"UBR-CA",20260703,315000.000000,87.500000,82.434252,88.331227,91.962853
"UBR-CA",20260703,315300.000000,87.583333,82.651948,89.301437,94.902940
"UBR-CA",20260703,315600.000000,87.666667,82.605939,90.159457,95.569179
"UBR-CA",20260703,315900.000000,87.750000,84.657709,89.677887,95.921745
"UBR-CA",20260703,316200.000000,87.833333,86.326297,90.328498,95.979264
"UBR-CA",20260703,316500.000000,87.916667,82.913102,87.470547,92.067167
"UBR-CA",20260703,316800.000000,88.000000,77.366665,83.706141,88.629393
"UBR-CA",20260703,317100.000000,88.083333,72.683742,79.121283,83.747154
"UBR-CA",20260703,317400.000000,88.166667,72.625537,77.633313,80.564106
"UBR-CA",20260703,317700.000000,88.250000,71.856977,74.559396,77.179755
"UBR-CA",20260703,318000.000000,88.333333,66.612197,69.645496,74.787683
"UBR-CA",20260703,318300.000000,88.416667,58.027269,63.099146,71.075904
"UBR-CA",20260703,318600.000000,88.500000,53.874695,57.039683,62.869915
"UBR-CA",20260703,318900.000000,88.583333,49.896895,52.875983,56.904190
"UBR-CA",20260703,319200.000000,88.666667,43.655055,47.127946,49.185883
"UBR-CA",20260703,319500.000000,88.750000,41.063375,44.157788,46.905440
"UBR-CA",20260703,319800.000000,88.833333,34.857633,40.405371,44.821521
"UBR-CA",20260703,320100.000000,88.916667,31.414929,35.931665,40.019182
"UBR-CA",20260703,320400.000000,89.000000,27.986817,32.958081,35.979668
"UBR-CA",20260703,320700.000000,89.083333,25.701929,29.573216,34.148231
"UBR-CA",20260703,321000.000000,89.166667,19.592096,26.468643,33.796026
"UBR-CA",20260703,321300.000000,89.250000,16.700817,23.307171,28.009604
"UBR-CA",20260703,321600.000000,89.333333,18.829554,19.859822,21.770771
"UBR-CA",20260703,321900.000000,89.416667,16.434860,18.068547,19.980960
"UBR-CA",20260703,322200.000000,89.500000,14.796743,17.439716,18.982137
"UBR-CA",20260703,322500.000000,89.583333,16.267985,26.908591,52.000000
"UBR-CA",20260703,322800.000000,89.666667,14.634938,28.366597,53.925793
"UBR-CA",20260703,323100.000000,89.750000,18.351488,29.773151,51.467444
"UBR-CA",20260703,323400.000000,89.833333,22.351488,31.513210,49.376304
"UBR-CA",20260703,323700.000000,89.916667,26.122386,33.812588,50.280292
"UBR-CA",20260703,324000.000000,90.000000,26.648460,34.587447,49.515067
"UBR-CA",20260703,324300.000000,90.083333,27.584317,35.070834,46.374704
"UBR-CA",20260703,324600.000000,90.166667,30.186462,35.903596,46.342110
"UBR-CA",20260703,324900.000000,90.250000,26.791016,34.953956,44.296068
"UBR-CA",20260703,325200.000000,90.333333,25.567932,34.700592,41.574806
"UBR-CA",20260703,325500.000000,90.416667,27.763294,35.766150,40.476221
"UBR-CA",20260703,325800.000000,90.500000,31.513860,37.503691,40.403577
"UBR-CA",20260703,326100.000000,90.583333,33.047793,39.144275,43.601825
"UBR-CA",20260703,326400.000000,90.666667,34.938796,41.563532,44.228588
"UBR-CA",20260703,326700.000000,90.750000,37.520478,43.586243,47.340478
"UBR-CA",20260703,327000.000000,90.833333,41.520478,44.812919,48.617506
"UBR-CA",20260703,327300.000000,90.916667,44.641421,47.210087,49.955376
"UBR-CA",20260703,327600.000000,91.000000,48.615190,49.257238,50.578607
"UBR-CA",20260703,327900.000000,91.083333,46.385520,49.696317,51.328925
"UBR-CA",20260703,328200.000000,91.166667,42.858838,50.283281,54.848198
"UBR-CA",20260703,328500.000000,91.250000,43.937519,52.352196,56.523921
"UBR-CA",20260703,328800.000000,91.333333,47.050365,53.491429,55.962079
"UBR-CA",20260703,329100.000000,91.416667,50.818354,54.079794,56.067174
"UBR-CA",20260703,329400.000000,91.500000,54.818354,56.662143,58.361884
"UBR-CA",20260703,329700.000000,91.583333,58.818354,59.864991,61.065015
"UBR-CA",20260703,330000.000000,91.666667,62.438099,62.805118,63.118851
"UBR-CA",20260703,330300.000000,91.750000,61.759044,64.680135,67.118851
"UBR-CA",20260703,330600.000000,91.833333,61.372755,66.289571,69.027993
"UBR-CA",20260703,330900.000000,91.916667,64.400586,68.387044,72.566228
"UBR-CA",20260703,331200.000000,92.000000,64.912181,70.639471,76.347668
"UBR-CA",20260703,331500.000000,92.083333,68.912181,72.215286,78.290051
"UBR-CA",20260703,331800.000000,92.166667,71.503366,74.113106,76.079072
"UBR-CA",20260703,332100.000000,92.250000,72.277821,75.225349,77.881770
"UBR-CA",20260703,332400.000000,92.333333,69.839310,75.205682,79.849201
"UBR-CA",20260703,332700.000000,92.416667,73.157791,76.164678,83.849201
"UBR-CA",20260703,333000.000000,92.500000,70.240896,76.096575,84.974046
"UBR-CA",20260703,333300.000000,92.583333,70.835170,77.306709,83.658908
"UBR-CA",20260703,333600.000000,92.666667,74.835170,77.973070,81.662493
"UBR-CA",20260703,333900.000000,92.750000,74.461361,79.041128,84.428377
"UBR-CA",20260703,334200.000000,92.833333,78.100914,80.967615,82.435884
"UBR-CA",20260703,334500.000000,92.916667,79.912166,82.299196,85.607750
"UBR-CA",20260703,334800.000000,93.000000,81.454069,84.082711,87.328559
"UBR-CA",20260703,335100.000000,93.083333,82.844505,86.215335,89.702261
"UBR-CA",20260703,335400.000000,93.166667,85.237782,88.921478,92.702135
"UBR-CA",20260703,335700.000000,93.250000,85.758944,90.395814,96.292161
"UBR-CA",20260703,336000.000000,93.333333,89.758944,92.193141,96.834372
"UBR-CA",20260703,336300.000000,93.416667,93.117188,94.784500,97.218992
"UBR-CA",20260703,336600.000000,93.500000,94.243298,96.678716,99.042875
"UBR-CA",20260703,336900.000000,93.583333,95.577152,98.172193,103.042875
"UBR-CA",20260703,337200.000000,93.666667,94.253838,99.226305,106.795222
"UBR-CA",20260703,337500.000000,93.750000,95.453563,98.934024,105.129921
"UBR-CA",20260703,337800.000000,93.833333,92.943195,98.810577,101.993353
"UBR-CA",20260703,338100.000000,93.916667,95.472287,100.704723,103.052095
"UBR-CA",20260703,338400.000000,94.000000,99.472287,102.641216,105.129234
"UBR-CA",20260703,338700.000000,94.083333,98.931793,102.765831,108.866580
"UBR-CA",20260703,339000.000000,94.166667,100.751019,102.923316,107.226084
"UBR-CA",20260703,339300.000000,94.250000,102.613983,104.231558,107.186831
"UBR-CA",20260703,339600.000000,94.333333,103.313173,106.186571,108.708700
"UBR-CA",20260703,339900.000000,94.416667,101.922182,107.630131,110.816611
"UBR-CA",20260703,340200.000000,94.500000,101.022041,109.665286,114.816611
"UBR-CA",20260703,340500.000000,94.583333,102.425436,109.789793,114.979830
"UBR-CA",20260703,340800.000000,94.666667,104.344107,109.957816,115.028729
"UBR-CA",20260703,341100.000000,94.750000,105.343648,110.880110,114.455905
"UBR-CA",20260703,341400.000000,94.833333,106.739335,112.976245,116.437853
"UBR-CA",20260703,341700.000000,94.916667,109.972818,114.117122,116.595391
"UBR-CA",20260703,342000.000000,95.000000,110.361964,114.845926,119.249348
"UBR-CA",20260703,342300.000000,95.083333,112.426334,115.337331,120.607638
"UBR-CA",20260703,342600.000000,95.166667,110.290796,115.611199,119.755926
"UBR-CA",20260703,342900.000000,95.250000,108.589348,115.347094,120.064154
"UBR-CA",20260703,343200.000000,95.333333,110.919861,116.158449,124.064154
"UBR-CA",20260703,343500.000000,95.416667,114.470411,119.046517,124.580486
"UBR-CA",20260703,343800.000000,95.500000,117.094765,121.394896,125.427723
"UBR-CA",20260703,344100.000000,95.583333,121.094765,123.204895,124.446247
"UBR-CA",20260703,344400.000000,95.666667,120.782164,123.508807,126.061417
"UBR-CA",20260703,344700.000000,95.750000,117.449648,122.788814,127.313649
"UBR-CA",20260703,345000.000000,95.833333,113.488005,122.043608,129.458750
"UBR-CA",20260703,345300.000000,95.916667,113.486111,121.943374,129.364747
"UBR-CA",20260703,345600.000000,96.000000,114.643179,122.296630,129.096188
"UBR-CA",20260703,345900.000000,96.083333,118.072333,123.896937,130.727841
"UBR-CA",20260703,346200.000000,96.166667,120.557842,126.963144,133.323225
"UBR-CA",20260703,346500.000000,96.250000,122.716485,127.951751,135.331911
"UBR-CA",20260703,346800.000000,96.333333,121.402171,128.384201,136.920666
"UBR-CA",20260703,347100.000000,96.416667,119.990901,129.882724,137.949775
"UBR-CA",20260703,347400.000000,96.500000,120.533123,131.919841,138.770263
"UBR-CA",20260703,347700.000000,96.583333,120.807866,133.473142,141.129199
"UBR-CA",20260703,348000.000000,96.666667,122.391068,135.591851,144.343533
"UBR-CA",20260703,348300.000000,96.750000,123.677075,137.549666,147.876782
"UBR-CA",20260703,348600.000000,96.833333,124.366147,138.096577,151.242960
"UBR-CA",20260703,348900.000000,96.916667,125.750930,138.758298,153.721986
"UBR-CA",20260703,349200.000000,97.000000,129.750930,139.856574,155.944781
"UBR-CA",20260703,349500.000000,97.083333,133.750930,141.697703,154.619710
"UBR-CA",20260703,349800.000000,97.166667,133.701555,142.421091,154.976936
"UBR-CA",20260703,350100.000000,97.250000,131.342622,143.253701,158.976936
"UBR-CA",20260703,350400.000000,97.333333,130.760077,143.921386,158.653948
"UBR-CA",20260703,350700.000000,97.416667,133.620064,145.673980,158.522257
"UBR-CA",20260703,351000.000000,97.500000,137.620064,148.089970,156.656589
"UBR-CA",20260703,351300.000000,97.583333,140.631667,149.778228,159.612788
"UBR-CA",20260703,351600.000000,97.666667,139.419353,149.997982,161.945633
"UBR-CA",20260703,351900.000000,97.750000,140.884960,151.398821,164.297300
"UBR-CA",20260703,352200.000000,97.833333,140.127537,151.267124,164.556027
"UBR-CA",20260703,352500.000000,97.916667,138.959667,151.252590,163.302389
"UBR-CA",20260703,352800.000000,98.000000,142.959667,152.712264,164.387645
"UBR-CA",20260703,353100.000000,98.083333,146.959667,154.228653,163.385035
"UBR-CA",20260703,353400.000000,98.166667,147.060298,154.901874,161.976058
"UBR-CA",20260703,353700.000000,98.250000,148.126016,155.313929,163.552686
"UBR-CA",20260703,354000.000000,98.333333,147.436701,156.621842,166.051151
"UBR-CA",20260703,354300.000000,98.416667,147.740990,158.904993,167.224076
"UBR-CA",20260703,354600.000000,98.500000,149.306954,161.111367,169.178604
"UBR-CA",20260703,354900.000000,98.583333,151.147712,164.423574,173.178604
"UBR-CA",20260703,355200.000000,98.666667,151.136808,166.778047,175.555385
"UBR-CA",20260703,355500.000000,98.750000,149.732756,167.598058,176.047926
"UBR-CA",20260703,355800.000000,98.833333,150.518588,169.071296,179.214053
"UBR-CA",20260703,356100.000000,98.916667,153.146433,170.765087,183.004239
"UBR-CA",20260703,356400.000000,99.000000,157.146433,173.030218,184.327905
"UBR-CA",20260703,356700.000000,99.083333,160.376044,174.574655,184.408367
"UBR-CA",20260703,357000.000000,99.166667,164.376044,177.210948,186.655687
"UBR-CA",20260703,357300.000000,99.250000,168.376044,179.755121,189.663693
"UBR-CA",20260703,357600.000000,99.333333,169.110051,182.226579,192.131559
"UBR-CA",20260703,357900.000000,99.416667,170.276860,183.780457,193.126607
"UBR-CA",20260703,358200.000000,99.500000,166.515535,183.901945,195.417703
"UBR-CA",20260703,358500.000000,99.583333,168.498329,183.165826,195.190777
"UBR-CA",20260703,358800.000000,99.666667,172.498329,183.229492,195.332208
"UBR-CA",20260703,359100.000000,99.750000,175.325607,183.823719,193.103860
"UBR-CA",20260703,359400.000000,99.833333,178.324881,183.419904,188.024614
"UBR-CA",20260703,359700.000000,99.916667,178.131396,183.911526,189.553533
"UBR-CA",20260703,360000.000000,100.000000,178.449284,185.294039,190.635494
"UBR-CA",20260703,360300.000000,100.083333,177.170978,185.660036,190.746354
"UBR-CA",20260703,360600.000000,100.166667,177.190791,186.381299,194.746354
"UBR-CA",20260703,360900.000000,100.250000,180.544336,189.070847,197.957461
"UBR-CA",20260703,361200.000000,100.333333,182.552390,191.461521,200.753269
"UBR-CA",20260703,361500.000000,100.416667,181.959562,192.310563,202.571559
"UBR-CA",20260703,361800.000000,100.500000,183.714290,194.510525,205.670365
"UBR-CA",20260703,362100.000000,100.583333,185.857890,196.742377,209.670365
"UBR-CA",20260703,362400.000000,100.666667,189.403171,197.978885,208.521096
"UBR-CA",20260703,362700.000000,100.750000,192.469385,199.408786,206.981332
"UBR-CA",20260703,363000.000000,100.833333,194.623517,201.568601,210.359756
"UBR-CA",20260703,363300.000000,100.916667,195.420847,203.219729,212.505017
"UBR-CA",20260703,363600.000000,101.000000,196.483246,204.571585,213.699720
"UBR-CA",20260703,363900.000000,101.083333,197.591680,205.372472,216.095615
"UBR-CA",20260703,364200.000000,101.166667,199.587844,206.676490,217.809199
"UBR-CA",20260703,364500.000000,101.250000,201.608848,209.251609,220.955635
"UBR-CA",20260703,364800.000000,101.333333,204.811644,211.420971,224.494022
"UBR-CA",20260703,365100.000000,101.416667,206.607449,213.158969,226.620740
"UBR-CA",20260703,365400.000000,101.500000,206.770963,213.209099,229.238534
"UBR-CA",20260703,365700.000000,101.583333,205.889494,213.670156,230.304238
"UBR-CA",20260703,366000.000000,101.666667,206.735149,213.604312,227.046856
"UBR-CA",20260703,366300.000000,101.750000,206.663427,214.095933,226.836557
"UBR-CA",20260703,366600.000000,101.833333,205.743719,214.527274,227.501449
"UBR-CA",20260703,366900.000000,101.916667,207.468738,214.796449,225.746347
"UBR-CA",20260703,367200.000000,102.000000,206.570790,214.625820,224.004932
"UBR-CA",20260703,367500.000000,102.083333,208.951263,216.455931,226.505177
"UBR-CA",20260703,367800.000000,102.166667,210.970070,218.480682,228.905981
"UBR-CA",20260703,368100.000000,102.250000,212.663566,219.650598,231.745195
"UBR-CA",20260703,368400.000000,102.333333,213.224763,219.775369,233.232966
"UBR-CA",20260703,368700.000000,102.416667,213.646919,220.722931,233.973168
"UBR-CA",20260703,369000.000000,102.500000,213.545664,221.542375,235.794886
"UBR-CA",20260703,369300.000000,102.583333,212.706597,223.543384,237.510013
"UBR-CA",20260703,369600.000000,102.666667,213.981189,225.961937,241.510013
"UBR-CA",20260703,369900.000000,102.750000,216.675152,227.534477,242.646678
"UBR-CA",20260703,370200.000000,102.833333,216.857218,228.676997,242.664191
"UBR-CA",20260703,370500.000000,102.916667,219.497059,229.926344,242.113752
"UBR-CA",20260703,370800.000000,103.000000,220.429148,230.769021,244.202867
"UBR-CA",20260703,371100.000000,103.083333,222.955615,230.876394,245.201380
"UBR-CA",20260703,371400.000000,103.166667,225.379917,231.119879,243.908431
"UBR-CA",20260703,371700.000000,103.250000,225.669604,231.931708,242.354266
"UBR-CA",20260703,372000.000000,103.333333,227.274548,232.484478,241.309908
"UBR-CA",20260703,372300.000000,103.416667,227.320532,231.779613,238.473908
"UBR-CA",20260703,372600.000000,103.500000,226.096330,232.602835,240.857844
"UBR-CA",20260703,372900.000000,103.583333,226.778266,234.186717,244.204091
"UBR-CA",20260703,373200.000000,103.666667,226.682821,235.421216,246.800264
"UBR-CA",20260703,373500.000000,103.750000,226.985956,237.894996,250.800264
"UBR-CA",20260703,373800.000000,103.833333,228.921505,239.803171,254.800264
"UBR-CA",20260703,374100.000000,103.916667,228.711285,240.116939,255.116891
"UBR-CA",20260703,374400.000000,104.000000,228.046880,240.579292,258.481696
"UBR-CA",20260703,374700.000000,104.083333,227.042282,240.895316,257.461928
"UBR-CA",20260703,375000.000000,104.166667,226.765963,242.296450,255.342783
"UBR-CA",20260703,375300.000000,104.250000,227.534289,243.300489,253.424241
"UBR-CA",20260703,375600.000000,104.333333,229.335186,245.138452,252.527053
"UBR-CA",20260703,375900.000000,104.416667,232.027031,245.851400,254.361627
"UBR-CA",20260703,376200.000000,104.500000,234.318745,246.087096,257.173749
"UBR-CA",20260703,376500.000000,104.583333,236.825201,247.379824,257.367880
"UBR-CA",20260703,376800.000000,104.666667,240.166048,249.067796,258.788074
"UBR-CA",20260703,377100.000000,104.750000,241.214728,250.123399,259.303867
"UBR-CA",20260703,377400.000000,104.833333,241.314061,250.204346,260.466659
"UBR-CA",20260703,377700.000000,104.916667,243.841013,250.644493,261.702090
"UBR-CA",20260703,378000.000000,105.000000,246.767636,252.667474,261.721947
"UBR-CA",20260703,378300.000000,105.083333,247.857538,252.988428,257.418380
"UBR-CA",20260703,378600.000000,105.166667,249.981717,254.733881,258.714185
"UBR-CA",20260703,378900.000000,105.250000,249.192662,254.873862,260.665208
"UBR-CA",20260703,379200.000000,105.333333,250.104185,256.476005,263.039851
"UBR-CA",20260703,379500.000000,105.416667,249.948902,257.160493,263.462921
"UBR-CA",20260703,379800.000000,105.500000,249.567738,258.447503,265.650311
"UBR-CA",20260703,380100.000000,105.583333,251.997958,258.945870,268.801361
"UBR-CA",20260703,380400.000000,105.666667,252.920963,259.839815,272.438333
